"","Level 9 :","Daring Breach II","","Level 24 :","Toughness","Shotgun Mastery","Level 44 :","Athletics","Destroyer *","","Gloves","Relished Anquish / Augmented Gloves / Metal Claw Gloves","","Level 9 :","Dismantling III","Awareness","Level 24 :","Perception","Law and Order","Level 44 :","Coercion","Deathdealer","","Gloves","Marksman Bracers / Inevitable Demise / Deflection Gloves","","Level 9 :","Firearm Mastery II","","Level 24 :","Perception","Overpower","Level 44 :","Awareness","Eagar for Battle","","Weapon Set 2","Pitch-Black Desolator / Crucible of Torment / Gaze of the Void","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 10 :","Opening Strike","Strength","Level 25 :","Flashfire","","Level 45 :","AP +1","","","Boots","Enforcer Light Boots / Inertia Boots / Void Veteran Boots / Pneumo Boots","","Level 10 :","Coercion","Intelligence","Level 25 :","Heightened Concentration","","Level 45 :","AP +1","","","Boots","Sharpshooter Boots","","Level 10 :","Fired Up","Agility","Level 25 :","Flash Fire","","Level 45 :","AP +1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 11 :","Reckless Strike","Heavy Armour Proficiency","Level 26 :","Coercion","Toughness","Level 46 :","Armour-Piercing","Athletics","","Weapon Set 1","Coffinmaker's Sledge / Torturer / Bonebreaker Maul","","Level 11 :","Fresh Target","Coercion","Level 26 :","Awareness","Perception","Level 46 :","Combat Insight","Coercion","","Weapon Set 1","Corpuscarii Oath / Arc Rifle Mindstorm","","Level 11 :","Concentrated Fire","Demolition","Level 26 :","Demolition","Perception","Level 46 :","Point-Blank","Demolition","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 12 :","Toughness","Athletics","Level 27 :","Steady Superiority IV","","Level 47 :","Desolation","Medicae","","","Advanced Adeptus Arbites Shotgun / Scoped Shotgun / [Sol-Pattern] Shotgun / Double Barrel Shotgun","","Level 12 :","Perfect Spot","Overclocking Module","Level 27 :","Wild Hunt II","","Level 47 :","Familiar Kickback","Lore Imperium","","","","","Level 12 :","Strength","Never stop Believing","Level 27 :","Steady Superiority IV","","Level 47 :","Demolition Engineer","Demolition","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 13 :","Impetus","Athletics","Level 28 :","Athletics","Adaptability","Level 48 :","Exploit Weakness","Toughness","","Weapon Set 2","Bonecracker / Well-Maintaned Rocksaw / Restless Absolution / [Mars-Pattern] Thunder Hammer / Piety's Charge","","Level 13 :","Sniper Expertise","Perception","Level 28 :","Savour the kill","","Level 48 :","Guidance","Perception","","Weapon Set 2","Advanced Adeptus Arbites Shotgun / Scoped Shotgun / [Sol-Pattern] Shotgun / Double Barrel Shotgun","","Level 13 :","Swift Slaughter","Melting Armour","Level 28 :","Awareness","Adaptability","Level 48 :","Exploit Weakness","Perception","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 14 :","Toughness","Law and Order","Level 29 :","Strength","Characteristic Training: PER","Level 49 :","Strength","Medicae","","","","","Level 14 :","Perception","Residual Charge","Level 29 :","Coercion","Intelligence","Level 49 :","Intelligence","Lore Imperium","","","","","Level 14 :","Heavy Weapon Proficiency","Awareness","Level 29 :","Perception","Lore Xenos","Level 49 :","Agility","Medicae","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 15 :","Daring Breach IV","","Level 30 :","Devastating Attack","","Level 50 :","Peak Condition","Ramming Speed","","","","","Level 15 :","Dismantling II","","Level 30 :","Spare Magazine","Hot on the trail","Level 50 :","Masterful Display / Vital Points","Weak Body, Weak Soul","","","","","Level 15 :","Firearm Mastery III","","Level 30 :","Devastating Attack","","Level 50 :","Extermination","Integrity / Alacrity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","Level 31 :","Breaking Attack","","Level 51 :","Distract","Medicae","","","","","","","","Level 31 :","Trail and Shatter","","Level 51 :","Guresome Kill","Lore Imperium","","","","","","","","Level 31 :","Breaking Attack","","Level 51 :","Preferred Targets","Medicae","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","Level 32 :","Perception","Athletics","Level 52 :","Preferred Targets","Mob Justice / Power Armour","","","","","","","","Level 32 :","Intelligence","Coercion","Level 52 :","Pillar of the Law","Mob Justice","","","","","","","","Level 32 :","Agility","Awareness","Level 52 :","Dismantle","Fire within","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","Level 33 :","Critical Versatility","Perception","Level 53 :","Sworn Enemy","Strength","","","","","","","","Level 33 :","Expert Finesse","","Level 53 :","Piercing Shot","Intelligence","","","","","","","","Level 33 :","Critical Versatility","Agility","Level 53 :","Entrench","Agility","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","Level 34 :","Perception","Public Sentencing","Level 54 :","Extermination","Accustomed to Glory","","","","","","","","Level 34 :","Armour-Peircing","","Level 54 :","Deadly Aim / Extermination","Pierce and Ruin","","","","","","","","Level 34 :","Agility","Drukhari Weapon Proficiency","Level 54 :","Deadly Aim / Vital Points","Accustomed to Glory","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","Level 35 :","Steady Superiority II","","Level 55 :","AP +1","","","","","","","","","Level 35 :","Wild Hunt III","","Level 55 :","AP +1","","","","","","","","","Level 35 :","Steady Superiority II","","Level 55 :","AP +1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Keeping Three Eyes on You - Voidborn - Navigator (Open Gate)  - Operative - +2 Int / +2 Per / +2 WP","","","","","","","","","","Skill Options","","","Muscle Mage (Build for using the psyker staff bugs that count their powers as melee attacks)","","","","","","","","","","Skill Options","","","Revan the Pyromancer (Fire Tsunami designed for pyromancy staff secondary)","","","","","","","","","","Skill Options","","","Sword Saint","","","","","","","","","","Skill Options","","","Gunslinger Executioner","","","","","","","","","","Skill Options","","","Shells and Prayers","","","","","","","","","","Skill Options","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Kick Cassia off the ship and you can make a custom navigator. You monster, you!","","","","","","","","","","Lore Warp / Awareness","","","Fortress World - Sanctioned Psyker (Pyromancer) - Warrior - Weapon Skill +2 / Agility +2 / Willpower +2","","","","","","","","","","Athletics / Demolition - lower difficulties / Lore Warp / Carouse","","","Death World - Sanctioned Psyker Pyromancer - +2 WS / +2 AGL / +2 PER","","","","","","","","","","Medicae / Demolition","","","Imperial World (Fellowship) - Sanctioned Psyker (Sanctic) - Bladedancer - Weapon Skill +2 / Agility +2 / Perception +2","","","","","","","","","","Medicae / Awareness / Lore Warp / Lore Imperium (fellowship item)","","","Fortress World - Sanctioned Psyker (Biomancer) - Operative - Ballistic Skill +2 / Agility +2 / Intelligence +1 / Perception +1","","","","","","","","","","Medicae / Awareness / Lore Warp / Lore Xenos / Lore Imperium","","","Fortress World - Sanctioned Psyker (Sanctic) - Soldier - Ballistic Skill +2 / Agility +2 / Perception +1 / Fellowship +1","","","","","","","","","","Awareness / Demolition","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Operative","","","Grand Strategist","","","Exemplar","","","","","","","Warrior","","","Arch-Militant","","","Exemplar","","","","","","","Blade Dancer","","","Executioner","","","Exemplar","","","","","","","Blade Dancer","","","Master Tactician","","","Exemplar","","","","","","","Operative","","","Executioner","","","Exemplar","","","","","","","Soldier","","","Master Tactician","","","Exemplar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 1 :","Analyse Enemies","","Level 16 :","Combat Tactics","","Level 36 :","Eager for Battle","Ballistics Calculation","","Gear to consider","","","Level 1 :","Charge","","Level 16 :","Versitility","","Level 36 :","Eager for battle *","Thick Skin","","","","","Level 1 :","Blade Dance","","Level 16 :","Forced Repentance","Scourging Strike + Where it hurts","Level 36 :","Eager for Battle *","Rising Tempo","","","","","Level 1 :","Blade Dance","","Level 16 :","Tactical Advantage","Press The Advantage","Level 36 :","Eager for Battle *","Guillotine","","","","","Level 1 :","Analyse Enemies","","Level 16 :","Forced Repentance","Scourging Strike + Where it hurts","Level 36 :","Eager for Battle","Adrenaline Surge","","","","","Level 1 :","Run and Gun","","Level 16 :","Tactical Advantage","Press The Advantage","Level 36 :","Eagar for Battle","Rack and Ruin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 2 :","Medicae","","Level 17 :","Point of Curiosity","","Level 37 :","Awareness","Strongpoint","","Helm","Arch-Strategist's Visor / Great Librarian Glasses / Lingering Whisper","","Level 2 :","Medicae","","Level 17 :","Wildfire","","Level 37 :","Athletics","Exploit Weakness","","Gear to consider","","","Level 2 :","Medicae","","Level 17 :","Biomancy","","Level 37 :","Medicae","All-Encompassing Agony","","Gear to consider","","","Level 2 :","Medicae","","Level 17 :","Linchpin","","Level 37 :","Medicae","Stacking the Deck","","Gear to consider","","","Level 2 :","Medicae","","Level 17 :","Pain Resonance","","Level 37 :","Medicae","Maddening Flames","","Gear to consider","","","Level 2 :","Medicae","","Level 17 :","Linchpin","","Level 37 :","Awareness","Undisputed Advantage","","Gear to consider","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 3 :","Expose Weakness","","Level 18 :","Improvised Strategy","","Level 38 :","Willpower","Open to the Warp / Base Skill: Lore Warp","","Armour","Slick Bodyglove","","Level 3 :","Endure","","Level 18 :","Always Ready","","Level 38 :","Weapon Skill","Psychic Barrage","","Helm","Eyes of Joyeuse / Ghost Helm","","Level 3 :","Death From Above","","Level 18 :","Anatomy Expert","","Level 38 :","Weapon Skill","Blade of Light","","Helm","Eyes of Joyeuse / Carmine Crown / Mechanicus Respirator","","Level 3 :","Death from above","","Level 18 :","Reliance","","Level 38 :","Weapon Skill","Psyker Extremis","","Helm","Eyes of Joyeuse / Face of The Sovereign / Ancient Terra Monocle","","Level 3 :","Expose Weakness","","Level 18 :","Sower of Distress","","Level 38 :","Ballistic Skill","Poetry of Pain","","Helm","Carmine Crown / Eyes of Joyeuse / Mechanicus Respirator","","Level 3 :","Revel in Slaughter","","Level 18 :","Reliance","","Level 38 :","Ballistic Skill","Hail of Steel","","Helm","Eyes of Joyeuse / Ghost Helm / Commissar Cap","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 4 :","Dismantling","Uncanny Sight","Level 19 :","Take and Hold","","Level 39 :","Joint Analysis","Awareness","","Cloak","Cloak of Mercy","","Level 4 :","Daring Breach","Desolation","Level 19 :","Steady Superiority","","Level 39 :","Molten Beam","Athletics","","Armour","Psyker's Breast Plate","","Level 4 :","Death Waltz","Death Warden","Level 19 :","Carnival of Misery","","Level 39 :","Captive Audience","Medicae","","Armour","Armour of Hidden Promise / Psychic Bodyglove","","Level 4 :","Death Waltz","Death Warden","Level 19 :","Orchestrated Firestorm","","Level 39 :","Hammer of the Emperor","Medicae","","Armour","Armour of Hidden Promise / [Death World Origin] Enforcer's Light carapace","","Level 4 :","Dismantling Attack","Uncanny Sight","Level 19 :","Carnival of Misery","","Level 39 :","Joint Analysis","Medicae","","Armour","[Death World Origin] Enforcer Light Carapace / [Hive World Origin] Voidsmen Armour","","Level 4 :","Firearm Mastery","Muzzle Velocity","Level 19 :","Orchestrated Firestorm","","Level 39 :","Telepathy","Awareness","","Armour","[Hive World Origin] Voidsmen Armour / [Death World Origin] Enforcer's light carapace","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
